Name,CNPJ,Management Fee,Minimum Investment,Performance Fee,Portfolio Manager,Liquidity Ratios,age_months,CVM Category_Fixed Income,CVM Category_Multimarket,CVM Category_Equities,CVM Category_FX,Tax Classification_Exempt,Tax Classification_Long Term,Tax Classification_Short Term,Private Credit Anbima_Not applicable,Private Credit Anbima_Yes,Leveraged Anbima_Yes,Legal Classification_FI,Legal Classification_FIC,Performance Fee Reference Index_100% do IBX,Performance Fee Reference Index_100% do Ibovespa,Performance Fee Reference Index_Other_performance_fee,Performance Fee Reference Index_There is not,Benchmark_Dollar,Benchmark_IBX,Benchmark_IMA-B,Benchmark_Ibovespa,Benchmark_Not Informed,Benchmark_Other_Benchmark,Last_Assets,Last_Assets_date,Assets_Flow_6m,Assets_Flow_12m,Assets_Flow_24m,Average_Assets_6m,Average_Assets_12m,Average_Assets_24m,Return_6m,Return_12m,Return_24m,Volatility_6m,Volatility_12m,Volatility_24m,Excess_Return_-_CDI_Opening_6m,Excess_Return_-_CDI_Opening_12m,Excess_Return_-_CDI_Opening_24m,Excess_Return_-_Ibovespa_6m,Excess_Return_-_Ibovespa_12m,Excess_Return_-_Ibovespa_24m,Excess_Return_-_Dollar_6m,Excess_Return_-_Dollar_12m,Excess_Return_-_Dollar_24m,#_Funds_managed,Manager_avg_Assets
BRB PÚBLICO 5 MIL FIC RENDA FIXA LP,07.351.138/0001-84,0.01,5000,0.0,Andréa Moreira Lopes,0,164,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,171057116.85,2019-01-31 00:00:00,-7681987.44,-21367349.83,-16410115.25,172388015.78,177358875.27,179228794.03,0.027525326431,0.053486542027,0.142483109144,0.000898457232,0.000836007882,0.001580550341,-0.003962271954,-0.010882703445,-0.024166296915,-0.201876483178,-0.09640753458700001,-0.33676567578899996,0.054956150155,-0.100170068303,-0.011392210771,12.0,100085349.40249999
BRB PÚBLICO FIC RENDA FIXA LP,10.859.917/0001-08,0.002,1000000,0.0,Andréa Moreira Lopes,0,115,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,284107536.94,2019-01-31 00:00:00,102720053.65,-212321237.96,-261670115.68,320675521.37,352697597.59,435068337.87,0.03011298613,0.061334973667000005,0.161164258879,0.00012760840400000001,0.000111415514,0.0012695765940000001,-0.0013746122550000002,-0.003034271806,-0.005485147179999999,-0.199288823479,-0.08855910294699999,-0.318084526054,0.057543809853,-0.092321636664,0.0072889389640000005,12.0,100085349.40249999
BRESSER HEDGE FI MULTIMERCADO,05.097.427/0001-73,0.025,50000,0.2,Rodrigo Motta Bresser Pereira,26,199,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,55147004.6,2019-01-31 00:00:00,-3334641.06,-5848065.51,371741.83,52762054.11,52591815.91,51668298.39,0.060337240660000006,0.075149201445,0.216269960121,0.042229567388999995,0.04104458013,0.069045667968,0.028849642273999998,0.010779955971999999,0.049620554062,-0.169064568949,-0.074744875169,-0.26297882481199997,0.087768064383,-0.078507408885,0.062394640205999996,2.0,41944687.745000005
BRESSER HEDGE PLUS FI MULTIMERCADO,08.739.850/0001-18,0.025,50000,0.2,Rodrigo Motta Bresser Pereira,21,141,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,28742370.89,2019-01-31 00:00:00,35237.6,183994.55,6115643.04,27203224.46,26657125.22,24018074.97,0.08284188011799999,0.101353271681,0.273909284543,0.064751550354,0.063667194623,0.10050704319199999,0.051354281733,0.036984026208,0.10725987848400001,-0.146559929491,-0.048540804933,-0.20533950039,0.110272703842,-0.05230333865,0.12003396462799999,2.0,41944687.745000005
BRZ FI RENDA FIXA CRÉDITO PRIVADO,15.821.235/0001-11,0.01,1000,0.0,Ricardo Propheta Marques,1,78,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,22910568.41,2019-02-01 00:00:00,11384930.57,14236885.32,3835992.73,18216351.41,14034071.69,11823128.35,0.030947564288,0.064597908395,0.149795082619,0.0020773900740000003,0.001586871497,0.008514826088000001,-0.000540034098,0.000228662923,-0.016854323441,-0.198454245321,-0.08529616821899999,-0.329453702315,0.058378388011,-0.089058701935,-0.004080237297,2.0,13258553.025
BRZ SMALL CAP FI AÇÕES I,10.765.194/0001-70,0.022000000000000002,5000,0.2,Ricardo Propheta Marques,45,96,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3606537.64,2019-01-31 00:00:00,-45147.59,-69357.97,-140019.23,2570067.09,2250153.18,1778130.37,0.722822253227,1.538540631603,2.7197297888870002,0.265450960759,0.472927227196,0.39513925491199997,0.6913346548420001,1.4741713861299999,2.553080382828,0.49342044361799997,1.388646554989,2.240481003954,0.75025307695,1.384884021272,2.5658544689719998,2.0,13258553.025
BS2 ADVISOR I FIC MULTIMERCADO,22.177.252/0001-23,0.03,0,0.0,Leandro Cyrino Saliba,23,44,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,22106857.44,2019-01-31 00:00:00,-3731706.19,-589431.39,8676451.54,24053844.69,23923633.96,22096968.17,0.037844760158,0.050012770511999996,0.19178348800199999,0.026325473198,0.029279388419,0.048520716967000006,0.006357161773,-0.014356474961000001,0.025134081943,-0.191557049451,-0.09988130610200001,-0.28746529693100004,0.065275583882,-0.103643839819,0.037908168086999997,2.0,26667304.035
BTGP ACCESS ADAM MACRO FIC MULTIMERCADO,23.695.876/0001-03,0.025,10000,0.0,Rafael de Almeida Mazzer,22,33,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,331735969.21,2019-01-31 00:00:00,925233.11,-1493726.2,50211803.74,323386760.68,326607273.86,314797062.33,0.0398943737,0.004058212102,0.167540936439,0.031423964924,0.057799976536999996,0.074842091369,0.008406775315,-0.060311033371,0.0008915303800000001,-0.189507435909,-0.145835864512,-0.311707848494,0.067325197424,-0.149598398228,0.013665616524,6.0,118012095.17666666
BTGP ACCESS GÁVEA MACRO FIC MULTIMERCADO,17.816.013/0001-36,0.02038,1000,0.0,Rafael de Almeida Mazzer,21,68,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,25213050.05,2019-01-31 00:00:00,13292804.54,16094737.56,2678276.82,21528803.54,14267777.86,13828643.29,0.010917973210000001,0.09200394705,0.186112481208,0.048844763208,0.044943542456000005,0.042030792651,-0.020569625176,0.027634701578,0.019463075148,-0.218483836399,-0.057890129564,-0.29313630372599997,0.038348796933,-0.061652663280000006,0.032237161292,6.0,118012095.17666666
BTGP ACCESS KAPITALO KAPPA FIC MULTIMERCADO,17.429.959/0001-40,0.022000000000000002,10000,0.0,Rafael de Almeida Mazzer,22,71,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,101071722.11,2019-01-31 00:00:00,24577974.03,42672571.68,86035935.18,78005721.93,73473587.04,54783593.42,0.040599868447000004,0.11793111324,0.296394107633,0.054496080713,0.048710930741,0.060110360854,0.009112270062,0.053561867768,0.129744701574,-0.188801941161,-0.031962963374,-0.182854677301,0.068030692171,-0.03572549709,0.142518787717,6.0,118012095.17666666
BTGP ACCESS MAUÁ MACRO FIC MULTIMERCADO I,26.614.346/0001-73,0.025,5000,0.0,Rafael de Almeida Mazzer,21,24,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,22442974.34,2019-01-31 00:00:00,-3994826.24,11710900.23,19127984.63,24667242.49,24605160.81,18571421.65,0.028841725184999997,0.025808636396999998,0.18884003550599998,0.070665117533,0.07347863684,0.09699150108799999,-0.0026458732,-0.038560609076,0.022190629447,-0.200560084424,-0.124085440218,-0.290408749427,0.056272548909,-0.127847973934,0.03496471559,6.0,118012095.17666666
BTG PACTUAL ABSOLUTO INSTITUCIONAL FIC AÇÕES,11.977.794/0001-64,0.03,5000,0.0,José Zitelmann Falcão Vieira,24,102,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,984007350.4,2019-01-31 00:00:00,215238483.24,369766858.55,501874035.75,700128201.65,635795630.86,494918053.85,0.260973674338,0.21519827462,0.616020549989,0.20735670929000002,0.19600727857,0.176427551287,0.229486075953,0.150829029148,0.44937114393,0.031571864729,0.065304198006,0.136771765056,0.28840449806199997,0.06154166429,0.462145230074,11.0,314170871.2154545
BTG PACTUAL ACCESS HEDGE PLUS FIC MULTIMERCADO,17.365.209/0001-51,0.00075,25000,0.0,José Zitelmann Falcão Vieira,22,71,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1327442.95,2019-01-31 00:00:00,-251422.67,-334457.83,-1413436.24,1411235.12,1510936.7,1608764.25,0.013123889763000001,0.042429900927000004,0.24742960219299998,0.035626010386,0.036596237548,0.037629167294,-0.018363708622,-0.021939344545,0.080780196134,-0.216277919845,-0.10746417568700001,-0.23181918274000002,0.040554713487,-0.111226709403,0.09355428227799999,11.0,314170871.2154545
BTG PACTUAL ANDRÔMEDA FI AÇÕES,40.428.039/0001-29,0.015,25000,0.2,José Zitelmann Falcão Vieira,4,321,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12994127.09,2019-01-31 00:00:00,-18173886.35,2180476.45,2594041.52,20566455.51,14877491.59,9371177.33,0.265388781738,0.178015001294,0.554471440188,0.230240828981,0.21905328536799998,0.197952777119,0.23390118335299998,0.11364575582200001,0.387822034129,0.035986972129,0.02812092468,0.07522265525499999,0.29281960546200003,0.024358390964000002,0.40059612027299996,11.0,314170871.2154545
BTG PACTUAL CAPITAL MARKETS FI RENDA FIXA,04.501.865/0001-92,0.0025,25000,0.0,Julio Araujo Filho,0,210,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1274599091.28,2019-02-01 00:00:00,442962547.68,473145903.64,592875044.1,953207971.4,891527999.68,776013370.12,0.031865925273,0.06515845634299999,0.172854293503,0.00018787481000000003,0.000221525529,0.002260761386,0.000378326888,0.0007892108709999999,0.006204887444,-0.197535884336,-0.084735620271,-0.30639449143,0.059296748997,-0.088498153987,0.018978973588000003,5.0,763099247.162
BTG PACTUAL CDB I FIC RENDA FIXA CRÉDITO PRIVADO,16.565.016/0001-81,0.0015,5000,0.0,Albano Franco,0,77,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1925727863.89,2019-02-01 00:00:00,-397794278.55,2955716.04,-84441599.14,1958663781.7,1910399728.72,1947529572.83,0.031531311936,0.064267229546,0.17185615139399998,0.000270150231,0.00023050940200000002,0.00214832535,4.3713551e-05,-0.000102015926,0.005206745335,-0.19787049767300002,-0.085626847068,-0.307392633539,0.058962135659,-0.089389380784,0.017980831479,3.0,2168407139.6600003
BTG PACTUAL DISCOVERY FI MULTIMERCADO,01.214.092/0001-75,0.02,5000,0.2,José Zitelmann Falcão Vieira,22,272,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1824769435.55,2019-01-31 00:00:00,251378519.27,914637197.87,1576777877.47,1720085719.43,1503998023.37,936386567.26,0.015492340185,0.046171938874,0.256173195125,0.035876612289,0.036727731216,0.037695654315,-0.0159952582,-0.018197306598,0.089523789066,-0.213909469424,-0.10372213774,-0.223075589808,0.042923163909,-0.10748467145599999,0.10229787521,11.0,314170871.2154545
BTG PACTUAL DIVIDENDOS FIC AÇÕES,09.290.813/0001-38,0.025,5000,0.0,José Zitelmann Falcão Vieira,33,130,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,56520781.6,2019-01-31 00:00:00,-17233956.62,-28867079.0,-58522447.64,58269908.62,66458881.65,71417512.82,0.234219554264,0.095018564764,0.382598383709,0.19883535894600002,0.183885647654,0.16131449484299998,0.20273195587899998,0.030649319291,0.21594897764999998,0.004817744655,-0.054875511851,-0.09665040122400001,0.261650377988,-0.058638045567,0.228723063794,11.0,314170871.2154545
BTG PACTUAL DÓLAR FI CAMBIAL,01.430.938/0001-04,0.014499999999999999,5000,0.0,José Lúcio Nascimento,1,268,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,54278018.46,2019-01-31 00:00:00,-72777149.24,20138812.79,18401273.61,89170681.03,73273364.37,52739309.67,-0.016925094297,0.174158823144,0.18874856917900001,0.151194878917,0.15175389794799998,0.138695977105,-0.048412692682,0.109789577671,0.022099163119999998,-0.246326903906,0.024264746530000002,-0.290500215754,0.010505729427,0.020502212813999998,0.034873249263,1.0,54278018.46
BTG PACTUAL EXPLORER FI MULTIMERCADO,11.952.873/0001-10,0.0125,5000,0.2,José Zitelmann Falcão Vieira,5,103,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,336392965.27,2019-01-31 00:00:00,-313245660.42,-563265105.97,-134258218.4,501641214.32,657353676.47,632459105.89,0.016287888189,0.041049183434,0.154295720019,0.008464173852,0.007273676619,0.00921630998,-0.015199710196000001,-0.023320062037999998,-0.01235368604,-0.21311392142,-0.10884489318,-0.324953064914,0.043718711913,-0.112607426896,0.000420400103,11.0,314170871.2154545
BTG PACTUAL HEDGE FI MULTIMERCADO,00.888.897/0001-31,0.025,25000,0.2,José Zitelmann Falcão Vieira,1,279,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,63133636.47,2019-01-31 00:00:00,-49440524.91,-25626643.99,-25913998.57,92098328.47,99211990.66,88609168.64,0.024797759394000002,0.053099764649,0.175576725498,0.011425294088,0.010833785454,0.011164487441,-0.006689838991,-0.011269480824,0.008927319438999999,-0.20460405021500003,-0.096794311966,-0.303672059435,0.052228583117999994,-0.100556845682,0.021701405583,11.0,314170871.2154545
BTG PACTUAL MULTI AÇÕES FI AÇÕES,08.623.557/0001-90,0.04,500000,0.0,José Zitelmann Falcão Vieira,4,142,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,12493422.99,2019-01-31 00:00:00,-305648.43,-1131826.48,-3865811.8,10778019.83,11102054.97,11291137.08,0.238908219218,0.134615911482,0.442739863359,0.232640599094,0.223309384494,0.20191389439799998,0.20742062083299997,0.07024666601,0.2760904573,0.009506409609,-0.015278165132,-0.036508921574,0.266339042942,-0.019040698848,0.28886454344400003,11.0,314170871.2154545
BTG PACTUAL MULTISTRATEGIES ADVANCED FI MULTIMERCADO,05.656.536/0001-83,0.025,500000,0.2,José Zitelmann Falcão Vieira,1,185,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,53626101.33,2019-01-31 00:00:00,-17236315.9,-29830060.39,-44892170.35,60487177.7,69232097.24,79267451.6,0.046487130417,0.066746990124,0.16698081871700002,0.013666680962,0.017677851010000002,0.016856361624,0.014999532032000001,0.0023777446509999998,0.000331412658,-0.182914679192,-0.08314708649,-0.312267966217,0.073917954141,-0.086909620206,0.013105498800999999,11.0,314170871.2154545
BTG PACTUAL MULTISTRATEGIES GOLD FI MULTIMERCADO,10.820.382/0001-53,0.015,1000000,0.2,José Zitelmann Falcão Vieira,1,114,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,98853415.17,2019-01-31 00:00:00,-52780872.32,-101202687.3,-197000674.62,133604331.03,162968577.33,210394922.95,0.035030285918000004,0.050640580775000006,0.14076822493399999,0.006928725108,0.017028791111,0.015810080837,0.003542687533,-0.013728664697,-0.025881181125,-0.19437152369100003,-0.09925349583899999,-0.33848055999899995,0.062461109641999996,-0.103016029555,-0.013107094981,11.0,314170871.2154545
BTG PACTUAL TESOURO CURTO FI RENDA FIXA REFERENCIADO IPCA,07.539.298/0001-51,0.002,3000,0.0,Julio Araujo Filho,1,157,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,222115337.06,2019-01-31 00:00:00,63753458.49,102155211.84,121272112.5,165216389.77,149808152.74,117517848.75,0.068600604941,0.09941920725199999,0.23414551760799998,0.027799155463999997,0.030410090264,0.03239543299,0.037113006556,0.03504996178,0.067496111549,-0.160801204668,-0.050474869362000005,-0.245103267325,0.096031428665,-0.054237403078,0.080270197692,5.0,763099247.162
BTG PACTUAL TESOURO GERAL FI RENDA FIXA REFERENCIADO IPCA,09.814.233/0001-00,0.002,3000,0.0,Julio Araujo Filho,2,126,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,128969836.23,2019-01-31 00:00:00,-42860062.99,-74055791.96,-118611988.79,136720484.95,157975259.48,182389439.71,0.138395392816,0.137045508034,0.295448242873,0.058064480091,0.054676530182,0.07480148233,0.106907794431,0.072676262562,0.128798836814,-0.091006416793,-0.012848568579999999,-0.18380054206000002,0.16582621653899998,-0.016611102296,0.141572922958,5.0,763099247.162
BTG PACTUAL TESOURO LONGO FI RENDA FIXA REFERENCIADO IPCA,20.374.752/0001-20,0.002,3000,0.0,Julio Araujo Filho,2,53,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98905445.03,2019-01-31 00:00:00,11617269.83,37164422.49,-14470431.46,71173681.27,79850871.24,83993816.48,0.200090507018,0.167400167927,0.344652855999,0.085837659524,0.079399684414,0.101219662483,0.168602908633,0.103030922454,0.17800344994,-0.029311302591,0.017506091313000002,-0.134595928934,0.227521330741,0.013743557596,0.190777536083,5.0,763099247.162
BTG PACTUAL TESOURO SELIC FI RENDA FIXA REFERENCIADO DI,09.215.250/0001-13,0.002,1000,0.0,Julio Araujo Filho,0,131,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2090906526.21,2019-02-01 00:00:00,768717920.14,753907345.19,1416601768.41,1263137530.21,1150269328.75,944851309.79,0.030610533040000002,0.062001748633,0.16377198301100002,0.00011575092699999999,0.00018024773300000002,0.001320331821,-0.000877065345,-0.002367496839,-0.0028774230480000003,-0.198791276569,-0.08789232798100001,-0.315476801922,0.058041356764,-0.09165486169699999,0.009896663095000001,5.0,763099247.162
BTG PACTUAL YIELD FI RENDA FIXA REFERENCIADO DI CRÉDITO PRIVADO,00.840.011/0001-80,0.01,3000,0.0,Albano Franco,0,279,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4529982486.84,2019-02-01 00:00:00,617543074.18,1693340284.46,2216113083.13,4125778786.35,3642307315.48,2938782041.5,0.031857132441,0.065076434975,0.171113680502,0.00018331196300000002,0.00022032137,0.0015809948109999999,0.000369534056,0.000707189503,0.004464274442999999,-0.197544677167,-0.08481764163899999,-0.308135104431,0.059287956165,-0.088580175355,0.017238360587,3.0,2168407139.6600003
BUTIÁ EXCELLENCE FIC MULTIMERCADO,22.632.296/0001-04,0.017,5000,0.2,Rodrigo de Freitas Dias,4,36,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,48143018.12,2019-01-31 00:00:00,23858016.74,25008800.27,27131040.17,33001979.86,27713555.16,23233252.41,0.044337294308,0.036463321963,0.147174745084,0.036301589235,0.045079243475,0.035580772944,0.012849695922999999,-0.02790592351,-0.019474660975,-0.18506451530100002,-0.113430754652,-0.33207403984899997,0.071768118031,-0.11719328836800001,-0.006700574832,3.0,96686940.53000002
BUTIÁ FUNDAMENTAL FIC AÇÕES,22.344.837/0001-90,0.022000000000000002,5000,0.2,Rodrigo de Freitas Dias,4,39,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,70406326.94,2019-01-31 00:00:00,9105036.44,18340640.03,24858940.46,55084881.18,50666695.14,39552930.08,0.257205677616,0.248813055736,0.587737998176,0.231562763724,0.216868113823,0.201345935784,0.22571807923099999,0.184443810263,0.421088592117,0.027803868008000002,0.098918979122,0.108489213243,0.28463650134,0.095156445406,0.43386267826,3.0,96686940.53000002
BUTIÁ TOP FIC RENDA FIXA CRÉDITO PRIVADO,22.344.843/0001-48,0.01,5000,0.0,Rodrigo de Freitas Dias,1,38,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,171511476.53,2019-01-31 00:00:00,108992030.8,114636725.77,129449931.9,108310976.31,80763358.07,60922155.04,0.036641532375,0.074013448988,0.191599152623,0.0037873720770000003,0.002840745093,0.0031637711750000003,0.005153933990000001,0.009644203515,0.024949746564,-0.192760277234,-0.075880627626,-0.28764963231,0.064072356099,-0.079643161342,0.037723832708,3.0,96686940.53000002
BWAG MAITACA FI AÇÕES,20.077.311/0001-66,0.0207,0,0.2,Geraldo Ribeiro do Valle Haenel Filho,14,56,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,29541774.89,2019-01-31 00:00:00,-25898.36,5481586.4,13468475.09,23276277.02,22877370.73,19966200.8,0.323206213649,-0.009670218504,0.219136830462,0.260158246436,0.245494626889,0.209984778474,0.291718615264,-0.074039463976,0.052487424403,0.09380440404,-0.159564295118,-0.260111954471,0.350637037373,-0.16332682883400002,0.065261510547,1.0,29541774.89
CA INDOSUEZ AGILITÉ FI RENDA FIXA CRÉDITO PRIVADO,12.796.232/0001-87,0.006,25000,0.0,Urbano Araújo de Moraes,5,36,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1604387802.41,2019-01-31 00:00:00,379803696.5,884803760.38,1265848786.95,1311199788.13,1085301693.5,759943693.54,0.03461238609,0.070132249856,0.182595742309,0.000742768706,0.000698417078,0.0015508143830000002,0.003124787705,0.005763004383,0.01594633625,-0.194789423519,-0.07976182675799999,-0.296653042624,0.062043209813,-0.083524360474,0.028720422393999998,4.0,830873953.71
CA INDOSUEZ DEBÊNTURES INCENTIVADAS FIC MULTIMERCADO CRÉDITO PRIVADO,18.623.722/0001-68,0.012,1000,0.2,Urbano Araújo de Moraes,22,40,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,495418515.22,2019-01-31 00:00:00,128344850.79,260361302.13,367911995.27,351590817.18,315381551.71,222385402.79,0.09309098477599999,0.134954924162,0.276470184873,0.030505075189999998,0.028973265098000002,0.031766136258,0.061603386391,0.070585678689,0.10982077881300001,-0.136310824833,-0.014939152451999999,-0.202778600061,0.1205218085,-0.018701686168,0.12259486495699999,4.0,830873953.71
CA INDOSUEZ DI MASTER FI RENDA FIXA REFERENCIADO DI LP,02.536.364/0001-16,0.005,1000,0.0,Urbano Araújo de Moraes,0,241,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1211025593.55,2019-02-01 00:00:00,238640629.22,107888421.11,123200710.01,1021288231.64,1002228152.73,997448474.61,0.032162931820999996,0.06489252000199999,0.169013587864,0.000281364707,0.000282129038,0.001342744514,0.0006753334360000001,0.0005232745300000001,0.0023641818049999997,-0.197238877788,-0.08500155661200001,-0.310235197069,0.059593755545,-0.08876409032799999,0.015138267948999999,4.0,830873953.71
CA INDOSUEZ DI PREMIERE FIC RENDA FIXA REFERENCIADO DI LP,02.546.749/0001-64,0.006500000000000001,1000,0.0,Urbano Araújo de Moraes,0,241,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12663903.66,2019-02-01 00:00:00,-1445567.75,-9192586.09,-11687556.58,13124829.5,15293974.62,18201754.16,0.028650593131,0.057922712551000004,0.154689988473,0.000283709191,0.000442713737,0.001382745144,-0.002837005254,-0.006446532921,-0.011959417586,-0.20075121647799998,-0.09197136406300001,-0.32455879646,0.056081416854999996,-0.09573389777899999,0.000814668558,4.0,830873953.71
CAIXA ABSOLUTO PRÉ FIC RENDA FIXA LP,02.201.164/0001-02,0.011000000000000001,1000,0.0,Alenir de Oliveira Romanello,0,254,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,545371854.78,2019-01-31 00:00:00,-49728022.59,-235712372.88,61310801.72,502765432.9,639792911.01,642505584.72,0.074476892727,0.0961179261,0.238495176612,0.035269545735999996,0.035283745103,0.040677436673,0.042989294341999995,0.031748680628,0.071845770553,-0.154924916882,-0.053776150514000004,-0.24075360832099998,0.101907716451,-0.05753868423,0.084619856697,56.0,1325857630.9246428
CAIXA ALOCAÇÃO MACRO FIC MULTIMERCADO LP,08.070.841/0001-87,0.02,50000,0.0,Alenir de Oliveira Romanello,4,143,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,422653709.58,2019-01-31 00:00:00,188741813.45,370680035.61,393346520.35,238850050.84,190234416.02,99029451.13,0.093446486419,0.117933614631,0.24877167353899998,0.033244885535000004,0.032796215451,0.03461499019,0.061958888034,0.053564369159,0.08212226748000001,-0.13595532319,-0.031960461982999996,-0.230477111394,0.12087731014299999,-0.035722995699000004,0.094896353624,56.0,1325857630.9246428
CAIXA ATLETA INVEST FIC RENDA FIXA CRÉDITO PRIVADO LP,17.503.826/0001-76,0.004,0,0.0,Alenir de Oliveira Romanello,0,67,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,13170310.32,2019-01-31 00:00:00,138690.34,-955881.86,661538.58,13209225.62,12744910.56,12445153.31,0.029268747023000002,0.059287384234,0.157943365377,0.000357514632,0.000345804318,0.001385444637,-0.002218851362,-0.005081861237999999,-0.008706040682,-0.200133062585,-0.09060669237999999,-0.321305419556,0.056699570747,-0.094369226096,0.004068045462,56.0,1325857630.9246428
CAIXA BETA FIC RENDA FIXA REFERENCIADO DI LP,00.834.072/0001-34,0.015,50,0.0,Alenir de Oliveira Romanello,0,279,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,401534678.42,2019-01-31 00:00:00,-41140553.34,-69070398.45,-130949934.5,411987035.56,434149955.47,463345332.51,0.023702215657,0.048299912931,0.13268037427999999,7.429681e-06,7.0514441e-05,0.0012616065679999999,-0.007785382728,-0.016069332541,-0.033969031779,-0.20569959395200002,-0.101594163683,-0.346568410653,0.051133039380999994,-0.105356697399,-0.021194945635,56.0,1325857630.9246428
