Name,CNPJ,Management Fee,Minimum Investment,Performance Fee,Portfolio Manager,Liquidity Ratios,age_months,CVM Category_Fixed Income,CVM Category_Multimarket,CVM Category_Equities,CVM Category_FX,Tax Classification_Exempt,Tax Classification_Long Term,Tax Classification_Short Term,Private Credit Anbima_Not applicable,Private Credit Anbima_Yes,Leveraged Anbima_Yes,Performance Fee Reference Index_100% do IBX,Performance Fee Reference Index_100% do Ibovespa,Performance Fee Reference Index_Other_performance_fee,Performance Fee Reference Index_There is not,Benchmark_Dollar,Benchmark_IBX,Benchmark_IMA-B,Benchmark_Ibovespa,Benchmark_Not Informed,Benchmark_Other_Benchmark,Last_Assets,Last_Assets_date,Assets_Flow_6m,Assets_Flow_12m,Assets_Flow_24m,Average_Assets_6m,Average_Assets_12m,Average_Assets_24m,Return_6m,Return_12m,Return_24m,Volatility_6m,Volatility_12m,Volatility_24m,Excess_Return_-_CDI_Opening_6m,Excess_Return_-_CDI_Opening_12m,Excess_Return_-_CDI_Opening_24m,Excess_Return_-_Ibovespa_6m,Excess_Return_-_Ibovespa_12m,Excess_Return_-_Ibovespa_24m,Excess_Return_-_Dollar_6m,Excess_Return_-_Dollar_12m,Excess_Return_-_Dollar_24m,#_Funds_managed,Manager_avg_Assets,dbsc_1,agglomerative_1,hierarchy_1,kmeans_1,kmeans_2
BRB AÇÕES 500 FIC AÇÕES,31.937.303/0001-69,0.025,500,0.0,Andréa Moreira Lopes,4,366,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1863730.94,2019-01-31 00:00:00,73661.8,-19146.54,-59124.93,1521184.43,1608514.22,1689095.8,0.204716676739,0.114420938747,0.360264320386,0.215425846503,0.20735957874000002,0.21023949474,0.17322907835399998,0.050051693274999996,0.193614914327,-0.02468513287,-0.035473137867,-0.118984464547,0.232147500462,-0.039235671582999995,0.20638900047000003,12.0,100085349.4025,1,6,1,3,6
BRB DI 100 MIL FIC RENDA FIXA LP,19.324.345/0001-29,0.006,100000,0.0,Andréa Moreira Lopes,0,60,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77113668.47,2019-01-31 00:00:00,-6184520.79,-3023219.21,8102365.39,78695307.82,80315771.8,73144736.18,0.027694676691,0.05560251819400001,0.153159623496,0.005262294915,0.004943947714,0.003872576442,-0.003792921694,-0.008766727278999999,-0.013489782563,-0.201707132918,-0.09429155842,-0.326089161437,0.055125500415,-0.098054092136,-0.000715696419,12.0,100085349.4025,0,1,4,2,2
BRB DI 1 MILHÃO FIC RENDA FIXA LP,15.786.690/0001-23,0.0025,1000000,0.0,Andréa Moreira Lopes,0,71,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,186996209.2,2019-01-31 00:00:00,-46327185.89,-93754229.65,-219768512.55,221204590.43,245206333.64,331086504.94,0.029472238286000003,0.05925828024,0.161901113473,0.006194647197000001,0.005448805532999999,0.004201040186,-0.002015360099,-0.005110965233,-0.004748292586000001,-0.19992957132300002,-0.09063579637399999,-0.31734767146,0.05690306201000001,-0.09439833009,0.008025793557,12.0,100085349.4025,0,1,4,2,2
BRB DI 25 MIL FIC RENDA FIXA LP,00.832.587/0001-03,0.01,25000,0.0,Andréa Moreira Lopes,0,279,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,173012200.53,2019-01-31 00:00:00,-13410376.02,-22046542.27,-6272587.19,177237641.39,181251602.8,178971804.83,0.025578858753,0.051675708005,0.143553806762,0.00331011749,0.002851793574,0.0025664398240000004,-0.005908739632,-0.012693537467,-0.023095599297000002,-0.203822950856,-0.098218368609,-0.335694978171,0.053009682476000006,-0.101980902325,-0.010321513153,12.0,100085349.4025,0,1,4,2,2
BRB DI 500 FIC RENDA FIXA LP,05.086.234/0001-17,0.015,500,0.0,Andréa Moreira Lopes,0,199,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,97474991.61,2019-01-31 00:00:00,24572718.05,34835463.51,42490398.84,89194270.25,77360516.41,64812456.94,0.023199331486,0.046738703331000005,0.132571656156,0.001906966826,0.0018814098319999998,0.002065718837,-0.008288266899,-0.017630542141000002,-0.034077749904000004,-0.206202478123,-0.103155373283,-0.34667712877800005,0.050630155209,-0.106917906999,-0.02130366376,12.0,100085349.4025,0,1,4,2,2
BRB IMA-B FIC RENDA FIXA LP,10.824.344/0001-79,0.0025,50000,0.0,Andréa Moreira Lopes,1,105,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4456263.83,2019-01-31 00:00:00,-308333.79,-2406858.03,-26869841.82,4150181.46,4382883.99,9219401.08,0.134580266227,0.119345220187,0.26817726385400004,0.059962158135,0.057475013509,0.074656144336,0.103092667842,0.054975974715,0.101527857795,-0.094821543382,-0.030548856427,-0.211071521079,0.16201108995,-0.034311390143,0.11430194393899999,12.0,100085349.4025,-1,1,4,2,2
BRB LIQUIDEZ FI RENDA FIXA,00.832.588/0001-40,0.05,50,0.0,Andréa Moreira Lopes,0,279,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,50054866.86,2019-01-31 00:00:00,-4111558.56,939218.35,-158836.55,53549069.06,51769451.56,49242060.0,0.005643340847,0.011950156525999999,0.055422586781000004,0.000330430512,0.0007356501760000001,0.0013684858089999998,-0.025844257538,-0.052419088946,-0.111226819278,-0.223758468762,-0.137943920088,-0.423826198152,0.033074164571,-0.141706453804,-0.098452733134,12.0,100085349.4025,2,1,4,2,0
BRB MAIS FI RENDA FIXA,05.554.339/0001-53,0.03,500,0.0,Andréa Moreira Lopes,0,189,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,140430250.42,2019-01-31 00:00:00,-38171806.57,-49129797.52,-95905024.47,151196132.41,158366240.93,185422822.61,0.01455867303,0.028017638508,0.092493300044,0.00032650452500000005,0.000412302787,0.0014359202960000002,-0.016928925355,-0.036351606965,-0.07415610601599999,-0.214843136579,-0.121876438106,-0.38675548489,0.041989496754,-0.12563897182199998,-0.061382019872,12.0,100085349.4025,2,1,4,2,0
BRB PETROVALE FI AÇÕES,07.841.371/0001-45,0.03,500,0.0,Andréa Moreira Lopes,5,155,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,10819744.47,2019-01-31 00:00:00,-314873.13,339230.65,-35873.6,11254861.77,10853435.57,8698253.08,0.051527577088,0.17083247858,0.43569246476499995,0.35915231653900004,0.356776108244,0.322137226013,0.020039978703,0.106463233107,0.269043058706,-0.177874232521,0.020938401965999998,-0.043556320168000005,0.07895840081199999,0.01717586825,0.281817144849,12.0,100085349.4025,1,6,1,3,6
BRB PÚBLICO 5 MIL FIC RENDA FIXA LP,07.351.138/0001-84,0.01,5000,0.0,Andréa Moreira Lopes,0,164,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,171057116.85,2019-01-31 00:00:00,-7681987.44,-21367349.83,-16410115.25,172388015.78,177358875.27,179228794.03,0.027525326431,0.053486542027000004,0.142483109144,0.0008984572319999999,0.000836007882,0.001580550341,-0.003962271954,-0.010882703445,-0.024166296915000003,-0.201876483178,-0.096407534587,-0.336765675789,0.054956150154999994,-0.100170068303,-0.011392210771000002,12.0,100085349.4025,0,1,4,2,2
BRB PÚBLICO FIC RENDA FIXA LP,10.859.917/0001-08,0.002,1000000,0.0,Andréa Moreira Lopes,0,115,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,284107536.94,2019-01-31 00:00:00,102720053.65,-212321237.96,-261670115.68,320675521.37,352697597.59,435068337.87,0.030112986129999998,0.06133497366700001,0.16116425887900002,0.000127608404,0.00011141551400000001,0.001269576594,-0.0013746122550000002,-0.003034271806,-0.005485147179999999,-0.19928882347899998,-0.08855910294699999,-0.318084526054,0.057543809853,-0.092321636664,0.007288938964,12.0,100085349.4025,0,1,4,2,2
BRESSER HEDGE FI MULTIMERCADO,05.097.427/0001-73,0.025,50000,0.2,Rodrigo Motta Bresser Pereira,26,199,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55147004.6,2019-01-31 00:00:00,-3334641.06,-5848065.51,371741.83,52762054.11,52591815.91,51668298.39,0.06033724066000001,0.07514920144500001,0.216269960121,0.042229567389,0.04104458013,0.06904566796799999,0.028849642274,0.010779955972,0.049620554062,-0.16906456894900002,-0.074744875169,-0.262978824812,0.087768064383,-0.078507408885,0.062394640206,2.0,41944687.74500001,0,2,2,0,1
BRESSER HEDGE PLUS FI MULTIMERCADO,08.739.850/0001-18,0.025,50000,0.2,Rodrigo Motta Bresser Pereira,21,141,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28742370.89,2019-01-31 00:00:00,35237.6,183994.55,6115643.04,27203224.46,26657125.22,24018074.97,0.08284188011799999,0.101353271681,0.273909284543,0.064751550354,0.063667194623,0.100507043192,0.051354281732999996,0.036984026208,0.107259878484,-0.146559929491,-0.048540804933000004,-0.20533950039,0.110272703842,-0.05230333865,0.120033964628,2.0,41944687.74500001,0,2,2,0,1
BRZ FI RENDA FIXA CRÉDITO PRIVADO,15.821.235/0001-11,0.01,1000,0.0,Ricardo Propheta Marques,1,78,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,22910568.41,2019-02-01 00:00:00,11384930.57,14236885.32,3835992.73,18216351.41,14034071.69,11823128.35,0.030947564288,0.064597908395,0.14979508261900001,0.0020773900740000003,0.001586871497,0.008514826088000001,-0.000540034098,0.000228662923,-0.016854323441,-0.198454245321,-0.08529616821899999,-0.329453702315,0.058378388010999996,-0.089058701935,-0.0040802372970000006,2.0,13258553.025,0,1,4,2,2
BRZ SMALL CAP FI AÇÕES I,10.765.194/0001-70,0.022,5000,0.2,Ricardo Propheta Marques,45,96,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3606537.64,2019-01-31 00:00:00,-45147.59,-69357.97,-140019.23,2570067.09,2250153.18,1778130.37,0.7228222532269999,1.538540631603,2.719729788887,0.265450960759,0.472927227196,0.395139254912,0.6913346548420001,1.47417138613,2.553080382828,0.493420443618,1.388646554989,2.2404810039539997,0.7502530769499999,1.3848840212720002,2.565854468972,2.0,13258553.025,-1,0,1,3,3
BS2 ADVISOR I FIC MULTIMERCADO,22.177.252/0001-23,0.03,0,0.0,Leandro Cyrino Saliba,23,44,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,22106857.44,2019-01-31 00:00:00,-3731706.19,-589431.39,8676451.54,24053844.69,23923633.96,22096968.17,0.037844760158,0.050012770512,0.191783488002,0.026325473198,0.029279388418999998,0.048520716967000006,0.006357161773,-0.014356474961,0.025134081943,-0.191557049451,-0.099881306102,-0.28746529693100004,0.065275583882,-0.103643839819,0.037908168087,2.0,26667304.035,0,2,2,0,1
BTGP ACCESS ADAM MACRO FIC MULTIMERCADO,23.695.876/0001-03,0.025,10000,0.0,Rafael de Almeida Mazzer,22,33,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,331735969.21,2019-01-31 00:00:00,925233.11,-1493726.2,50211803.74,323386760.68,326607273.86,314797062.33,0.0398943737,0.004058212102,0.167540936439,0.031423964924,0.057799976537,0.074842091369,0.008406775315,-0.060311033371,0.0008915303800000002,-0.189507435909,-0.14583586451199998,-0.31170784849399996,0.067325197424,-0.149598398228,0.013665616524,6.0,118012095.17666666,0,2,2,0,1
BTGP ACCESS GÁVEA MACRO FIC MULTIMERCADO,17.816.013/0001-36,0.020380000000000002,1000,0.0,Rafael de Almeida Mazzer,21,68,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,25213050.05,2019-01-31 00:00:00,13292804.54,16094737.56,2678276.82,21528803.54,14267777.86,13828643.29,0.01091797321,0.09200394705,0.186112481208,0.048844763208,0.044943542456000005,0.042030792651,-0.020569625176,0.027634701578000003,0.019463075148,-0.218483836399,-0.057890129564,-0.293136303726,0.038348796933,-0.06165266328000001,0.032237161292,6.0,118012095.17666666,0,2,2,0,1
BTGP ACCESS KAPITALO KAPPA FIC MULTIMERCADO,17.429.959/0001-40,0.022,10000,0.0,Rafael de Almeida Mazzer,22,71,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,101071722.11,2019-01-31 00:00:00,24577974.03,42672571.68,86035935.18,78005721.93,73473587.04,54783593.42,0.040599868447,0.11793111324000001,0.296394107633,0.054496080713,0.048710930741,0.060110360854000004,0.009112270062,0.053561867768,0.129744701574,-0.188801941161,-0.031962963374,-0.182854677301,0.068030692171,-0.035725497089999995,0.142518787717,6.0,118012095.17666666,0,2,2,0,1
BTGP ACCESS MAUÁ MACRO FIC MULTIMERCADO I,26.614.346/0001-73,0.025,5000,0.0,Rafael de Almeida Mazzer,21,24,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,22442974.34,2019-01-31 00:00:00,-3994826.24,11710900.23,19127984.63,24667242.49,24605160.81,18571421.65,0.028841725185,0.025808636397,0.188840035506,0.070665117533,0.07347863684,0.096991501088,-0.0026458732,-0.038560609076,0.022190629447,-0.200560084424,-0.124085440218,-0.290408749427,0.056272548909,-0.127847973934,0.03496471559,6.0,118012095.17666666,0,2,2,0,1
BTG PACTUAL ABSOLUTO INSTITUCIONAL FIC AÇÕES,11.977.794/0001-64,0.03,5000,0.0,José Zitelmann Falcão Vieira,24,102,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,984007350.4,2019-01-31 00:00:00,215238483.24,369766858.55,501874035.75,700128201.65,635795630.86,494918053.85,0.260973674338,0.21519827461999996,0.6160205499889999,0.20735670929,0.19600727857,0.176427551287,0.229486075953,0.150829029148,0.44937114393,0.031571864729,0.065304198006,0.136771765056,0.288404498062,0.06154166428999999,0.462145230074,11.0,314170871.2154545,1,0,1,3,6
BTG PACTUAL ACCESS HEDGE PLUS FIC MULTIMERCADO,17.365.209/0001-51,0.00075,25000,0.0,José Zitelmann Falcão Vieira,22,71,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1327442.95,2019-01-31 00:00:00,-251422.67,-334457.83,-1413436.24,1411235.12,1510936.7,1608764.25,0.013123889763,0.042429900927,0.247429602193,0.035626010386,0.036596237548,0.037629167294,-0.018363708622,-0.021939344545,0.080780196134,-0.21627791984499997,-0.107464175687,-0.23181918274,0.040554713487,-0.111226709403,0.093554282278,11.0,314170871.2154545,0,2,2,0,1
BTG PACTUAL ANDRÔMEDA FI AÇÕES,40.428.039/0001-29,0.015,25000,0.2,José Zitelmann Falcão Vieira,4,321,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,12994127.09,2019-01-31 00:00:00,-18173886.35,2180476.45,2594041.52,20566455.51,14877491.59,9371177.33,0.265388781738,0.178015001294,0.554471440188,0.230240828981,0.219053285368,0.197952777119,0.233901183353,0.113645755822,0.387822034129,0.035986972129000004,0.028120924680000003,0.07522265525499999,0.29281960546200003,0.024358390964,0.400596120273,11.0,314170871.2154545,1,0,1,3,6
BTG PACTUAL CAPITAL MARKETS FI RENDA FIXA,04.501.865/0001-92,0.0025,25000,0.0,Julio Araujo Filho,0,210,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1274599091.28,2019-02-01 00:00:00,442962547.68,473145903.64,592875044.1,953207971.4,891527999.68,776013370.12,0.031865925273,0.06515845634299999,0.172854293503,0.00018787481000000005,0.00022152552899999998,0.002260761386,0.00037832688800000004,0.0007892108709999999,0.006204887444,-0.197535884336,-0.08473562027100001,-0.30639449143,0.059296748997,-0.088498153987,0.018978973588000003,5.0,763099247.162,0,1,4,2,2
BTG PACTUAL CDB I FIC RENDA FIXA CRÉDITO PRIVADO,16.565.016/0001-81,0.0015,5000,0.0,Albano Franco,0,77,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1925727863.89,2019-02-01 00:00:00,-397794278.55,2955716.04,-84441599.14,1958663781.7,1910399728.72,1947529572.83,0.031531311936,0.064267229546,0.17185615139399998,0.000270150231,0.000230509402,0.00214832535,4.3713551e-05,-0.000102015926,0.005206745335,-0.197870497673,-0.08562684706800001,-0.307392633539,0.058962135659,-0.08938938078400001,0.017980831479,3.0,2168407139.6600003,0,1,4,2,2
BTG PACTUAL DISCOVERY FI MULTIMERCADO,01.214.092/0001-75,0.02,5000,0.2,José Zitelmann Falcão Vieira,22,272,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1824769435.55,2019-01-31 00:00:00,251378519.27,914637197.87,1576777877.47,1720085719.43,1503998023.37,936386567.26,0.015492340185,0.04617193887400001,0.256173195125,0.035876612289,0.036727731216,0.037695654315,-0.0159952582,-0.018197306598,0.089523789066,-0.21390946942400002,-0.10372213774,-0.223075589808,0.042923163909,-0.107484671456,0.10229787521,11.0,314170871.2154545,0,2,2,0,1
BTG PACTUAL DIVIDENDOS FIC AÇÕES,09.290.813/0001-38,0.025,5000,0.0,José Zitelmann Falcão Vieira,33,130,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,56520781.6,2019-01-31 00:00:00,-17233956.62,-28867079.0,-58522447.64,58269908.62,66458881.65,71417512.82,0.23421955426399999,0.09501856476399999,0.38259838370899996,0.198835358946,0.183885647654,0.16131449484299998,0.202731955879,0.030649319291,0.21594897765,0.004817744655,-0.054875511851,-0.096650401224,0.261650377988,-0.058638045566999995,0.228723063794,11.0,314170871.2154545,1,6,1,3,6
BTG PACTUAL DÓLAR FI CAMBIAL,01.430.938/0001-04,0.0145,5000,0.0,José Lúcio Nascimento,1,268,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,54278018.46,2019-01-31 00:00:00,-72777149.24,20138812.79,18401273.61,89170681.03,73273364.37,52739309.67,-0.016925094297,0.174158823144,0.188748569179,0.151194878917,0.15175389794799998,0.138695977105,-0.048412692682,0.109789577671,0.02209916312,-0.24632690390599998,0.02426474653,-0.290500215754,0.010505729427,0.020502212814,0.034873249263,1.0,54278018.46,-1,4,4,4,4
BTG PACTUAL EXPLORER FI MULTIMERCADO,11.952.873/0001-10,0.0125,5000,0.2,José Zitelmann Falcão Vieira,5,103,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,336392965.27,2019-01-31 00:00:00,-313245660.42,-563265105.97,-134258218.4,501641214.32,657353676.47,632459105.89,0.016287888189,0.041049183434,0.154295720019,0.008464173852,0.0072736766189999994,0.00921630998,-0.015199710196,-0.023320062038,-0.01235368604,-0.21311392142000002,-0.10884489318,-0.324953064914,0.043718711913,-0.112607426896,0.000420400103,11.0,314170871.2154545,0,2,2,0,1
BTG PACTUAL HEDGE FI MULTIMERCADO,00.888.897/0001-31,0.025,25000,0.2,José Zitelmann Falcão Vieira,1,279,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,63133636.47,2019-01-31 00:00:00,-49440524.91,-25626643.99,-25913998.57,92098328.47,99211990.66,88609168.64,0.024797759394,0.053099764649,0.17557672549800002,0.011425294088,0.010833785454,0.011164487441,-0.006689838991,-0.011269480824,0.008927319438999999,-0.20460405021500006,-0.096794311966,-0.30367205943500003,0.052228583118,-0.10055684568199999,0.021701405583000002,11.0,314170871.2154545,0,2,2,0,1
BTG PACTUAL MULTI AÇÕES FI AÇÕES,08.623.557/0001-90,0.04,500000,0.0,José Zitelmann Falcão Vieira,4,142,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,12493422.99,2019-01-31 00:00:00,-305648.43,-1131826.48,-3865811.8,10778019.83,11102054.97,11291137.08,0.23890821921799998,0.134615911482,0.442739863359,0.232640599094,0.223309384494,0.201913894398,0.207420620833,0.07024666601,0.2760904573,0.009506409609,-0.015278165132,-0.036508921574,0.266339042942,-0.019040698848000002,0.28886454344400003,11.0,314170871.2154545,1,6,1,3,6
BTG PACTUAL MULTISTRATEGIES ADVANCED FI MULTIMERCADO,05.656.536/0001-83,0.025,500000,0.2,José Zitelmann Falcão Vieira,1,185,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53626101.33,2019-01-31 00:00:00,-17236315.9,-29830060.39,-44892170.35,60487177.7,69232097.24,79267451.6,0.046487130417,0.066746990124,0.16698081871700002,0.013666680962000001,0.017677851010000002,0.016856361624,0.014999532032,0.002377744651,0.00033141265800000003,-0.182914679192,-0.08314708649000001,-0.312267966217,0.073917954141,-0.086909620206,0.013105498801,11.0,314170871.2154545,0,2,2,0,1
BTG PACTUAL MULTISTRATEGIES GOLD FI MULTIMERCADO,10.820.382/0001-53,0.015,1000000,0.2,José Zitelmann Falcão Vieira,1,114,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,98853415.17,2019-01-31 00:00:00,-52780872.32,-101202687.3,-197000674.62,133604331.03,162968577.33,210394922.95,0.035030285918000004,0.050640580775000006,0.140768224934,0.006928725108000001,0.017028791111000002,0.015810080837,0.0035426875329999997,-0.013728664697000001,-0.025881181125,-0.19437152369100005,-0.099253495839,-0.33848055999899995,0.062461109642,-0.10301602955499999,-0.013107094981,11.0,314170871.2154545,0,2,2,0,1
BTG PACTUAL TESOURO CURTO FI RENDA FIXA REFERENCIADO IPCA,07.539.298/0001-51,0.002,3000,0.0,Julio Araujo Filho,1,157,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,222115337.06,2019-01-31 00:00:00,63753458.49,102155211.84,121272112.5,165216389.77,149808152.74,117517848.75,0.068600604941,0.099419207252,0.234145517608,0.027799155464,0.030410090264,0.032395432989999993,0.037113006556,0.03504996178,0.06749611154900001,-0.160801204668,-0.050474869362000005,-0.245103267325,0.096031428665,-0.054237403078,0.080270197692,5.0,763099247.162,0,1,4,2,2
BTG PACTUAL TESOURO GERAL FI RENDA FIXA REFERENCIADO IPCA,09.814.233/0001-00,0.002,3000,0.0,Julio Araujo Filho,2,126,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,128969836.23,2019-01-31 00:00:00,-42860062.99,-74055791.96,-118611988.79,136720484.95,157975259.48,182389439.71,0.138395392816,0.137045508034,0.29544824287300003,0.058064480091,0.054676530182,0.07480148232999999,0.106907794431,0.072676262562,0.12879883681399998,-0.091006416793,-0.01284856858,-0.18380054206,0.16582621653899998,-0.016611102295999998,0.141572922958,5.0,763099247.162,0,1,4,2,2
BTG PACTUAL TESOURO LONGO FI RENDA FIXA REFERENCIADO IPCA,20.374.752/0001-20,0.002,3000,0.0,Julio Araujo Filho,2,53,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,98905445.03,2019-01-31 00:00:00,11617269.83,37164422.49,-14470431.46,71173681.27,79850871.24,83993816.48,0.200090507018,0.167400167927,0.344652855999,0.085837659524,0.079399684414,0.10121966248299999,0.16860290863299998,0.103030922454,0.17800344994000003,-0.029311302591,0.017506091313000002,-0.134595928934,0.22752133074099998,0.013743557596,0.190777536083,5.0,763099247.162,0,1,4,2,2
BTG PACTUAL TESOURO SELIC FI RENDA FIXA REFERENCIADO DI,09.215.250/0001-13,0.002,1000,0.0,Julio Araujo Filho,0,131,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2090906526.21,2019-02-01 00:00:00,768717920.14,753907345.19,1416601768.41,1263137530.21,1150269328.75,944851309.79,0.03061053304,0.062001748633,0.16377198301100002,0.000115750927,0.000180247733,0.001320331821,-0.0008770653449999999,-0.002367496839,-0.0028774230480000003,-0.198791276569,-0.08789232798100001,-0.315476801922,0.058041356764000004,-0.091654861697,0.009896663095,5.0,763099247.162,0,1,4,2,2
BTG PACTUAL YIELD FI RENDA FIXA REFERENCIADO DI CRÉDITO PRIVADO,00.840.011/0001-80,0.01,3000,0.0,Albano Franco,0,279,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4529982486.84,2019-02-01 00:00:00,617543074.18,1693340284.46,2216113083.13,4125778786.35,3642307315.48,2938782041.5,0.031857132441,0.065076434975,0.17111368050200002,0.000183311963,0.00022032137000000003,0.001580994811,0.00036953405599999997,0.0007071895029999999,0.004464274442999999,-0.197544677167,-0.08481764163899999,-0.308135104431,0.059287956164999996,-0.088580175355,0.017238360587,3.0,2168407139.6600003,0,1,4,2,2
BUTIÁ EXCELLENCE FIC MULTIMERCADO,22.632.296/0001-04,0.017,5000,0.2,Rodrigo de Freitas Dias,4,36,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,48143018.12,2019-01-31 00:00:00,23858016.74,25008800.27,27131040.17,33001979.86,27713555.16,23233252.41,0.044337294308,0.036463321963,0.147174745084,0.036301589235,0.045079243475,0.035580772944,0.012849695923,-0.027905923510000003,-0.019474660975,-0.185064515301,-0.11343075465199999,-0.332074039849,0.071768118031,-0.117193288368,-0.006700574832,3.0,96686940.53000002,0,2,2,0,1
BUTIÁ FUNDAMENTAL FIC AÇÕES,22.344.837/0001-90,0.022,5000,0.2,Rodrigo de Freitas Dias,4,39,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,70406326.94,2019-01-31 00:00:00,9105036.44,18340640.03,24858940.46,55084881.18,50666695.14,39552930.08,0.257205677616,0.24881305573600002,0.5877379981759999,0.231562763724,0.216868113823,0.201345935784,0.225718079231,0.18444381026299997,0.421088592117,0.027803868008,0.098918979122,0.10848921324300001,0.28463650134,0.095156445406,0.43386267826,3.0,96686940.53000002,1,0,1,3,3
BUTIÁ TOP FIC RENDA FIXA CRÉDITO PRIVADO,22.344.843/0001-48,0.01,5000,0.0,Rodrigo de Freitas Dias,1,38,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,171511476.53,2019-01-31 00:00:00,108992030.8,114636725.77,129449931.9,108310976.31,80763358.07,60922155.04,0.036641532375,0.074013448988,0.191599152623,0.003787372077,0.0028407450929999996,0.0031637711750000003,0.005153933990000001,0.009644203515,0.024949746564,-0.192760277234,-0.075880627626,-0.28764963231,0.064072356099,-0.079643161342,0.037723832708,3.0,96686940.53000002,0,1,4,2,2
